year,month,county,abrState,name,CAT,recovery,numInMonth,numInSeason,recoverCount,prevProd,Production,vmax,mslp,time,takeupTotal,ratePoverty,houseMedianValue,houseOccupied,houseTotal,sumBuildingCoverage,policyCount
2018,9,George County,MS,gordon,TS,2,1,1,1,0,0,60,1000,1,0.000631978,9.4,32,7362,9494,889800,6
2018,10,George County,MS,gordon,TS,2,1,1,2,0,0,60,1000,1,0.000526648,9.4,32,7362,9494,839800,5
2010,8,Harrison County,MS,five,LO,35,1,1,1,374612,325472,25,1008,2,0.049704142,12.4,142700,66990,80275,687034200,3990
2010,9,Harrison County,MS,five,LO,35,1,1,2,374612,232699,25,1008,2,0.047735908,12.4,142700,66990,80275,668505400,3832
2010,10,Harrison County,MS,five,LO,35,1,1,3,374612,147616,25,1008,2,0.046714419,12.4,142700,66990,80275,657910800,3750
2010,11,Harrison County,MS,five,LO,35,1,1,4,374612,42963,25,1008,2,0.048757396,12.4,142700,66990,80275,687613400,3914
2010,12,Harrison County,MS,five,LO,35,1,1,5,374612,259018,25,1008,2,0.046278418,12.4,142700,66990,80275,646735500,3715
2011,1,Harrison County,MS,five,LO,35,1,1,6,374612,296082.003,25,1008,2,0.045078363,14,146600,69384,83011,645727000,3742
2011,2,Harrison County,MS,five,LO,35,1,1,7,374612,224466.002,25,1008,2,0.046367349,14,146600,69384,83011,673291900,3849
2011,3,Harrison County,MS,five,LO,35,1,1,8,374612,120423.997,25,1008,2,0.048704389,14,146600,69384,83011,715509800,4043
2011,4,Harrison County,MS,five,LO,35,1,1,9,374612,109575.001,25,1008,2,0.049126019,14,146600,69384,83011,722632400,4078
2011,5,Harrison County,MS,five,LO,35,1,1,10,374612,253450.997,25,1008,2,0.049162159,14,146600,69384,83011,713334700,4081
2011,6,Harrison County,MS,five,LO,35,1,1,11,374612,361952.004,25,1008,2,0.050402959,14,146600,69384,83011,728163100,4184
2011,7,Harrison County,MS,five,LO,35,1,1,12,374612,352430.005,25,1008,2,0.049812675,14,146600,69384,83011,713917100,4135
2011,8,Harrison County,MS,five,LO,35,1,1,13,374612,369849.003,25,1008,2,0.049366951,14,146600,69384,83011,703876200,4098
2011,9,Harrison County,MS,five,LO,35,1,1,14,374612,286506,25,1008,2,0.04852369,14,146600,69384,83011,692892400,4028
2011,10,Harrison County,MS,five,LO,35,1,1,15,374612,264234.002,25,1008,2,0.047728614,14,146600,69384,83011,682635300,3962
2011,11,Harrison County,MS,five,LO,35,1,1,16,374612,105061.998,25,1008,2,0.048788715,14,146600,69384,83011,707526400,4050
2011,12,Harrison County,MS,five,LO,35,1,1,17,374612,173094.005,25,1008,2,0.046343256,14,146600,69384,83011,673122700,3847
2012,1,Harrison County,MS,five,LO,35,1,1,18,374612,94209,25,1008,2,0.045527232,15.1,143900,71418,85048,679948500,3872
2012,2,Harrison County,MS,five,LO,35,1,1,19,374612,24315,25,1008,2,0.046444361,15.1,143900,71418,85048,706907400,3950
2012,3,Harrison County,MS,five,LO,35,1,1,20,374612,193263.003,25,1008,2,0.046338538,15.1,143900,71418,85048,699700100,3941
2012,4,Harrison County,MS,five,LO,35,1,1,21,374612,236739.002,25,1008,2,0.046891167,15.1,143900,71418,85048,711161600,3988
2012,5,Harrison County,MS,five,LO,35,1,1,22,374612,256648,25,1008,2,0.047655442,15.1,143900,71418,85048,721675200,4053
2012,6,Harrison County,MS,five,LO,35,1,1,23,374612,247902.004,25,1008,2,0.047867087,15.1,143900,71418,85048,729794200,4071
2012,7,Harrison County,MS,five,LO,35,1,1,24,374612,254359.005,25,1008,2,0.046761829,15.1,143900,71418,85048,716989800,3977
2012,8,Harrison County,MS,five,LO,35,1,1,25,374612,191110.996,25,1008,2,0.045503716,15.1,143900,71418,85048,694559800,3870
2012,9,Harrison County,MS,five,LO,35,1,1,26,374612,244968.997,25,1008,2,0.044257361,15.1,143900,71418,85048,678261600,3764
2012,10,Harrison County,MS,five,LO,35,1,1,27,374612,-2338,25,1008,2,0.043481328,15.1,143900,71418,85048,671505500,3698
2012,11,Harrison County,MS,five,LO,35,1,1,28,374612,46438,25,1008,2,0.045350861,15.1,143900,71418,85048,703261000,3857
2012,12,Harrison County,MS,five,LO,35,1,1,29,374612,172974.005,25,1008,2,0.043281441,15.1,143900,71418,85048,664994100,3681
2013,1,Harrison County,MS,five,LO,35,1,1,30,374612,153909,25,1008,2,0.042562299,16.4,143000,72253,86438,664145900,3679
2013,2,Harrison County,MS,five,LO,35,1,1,31,374612,245465,25,1008,2,0.042111109,16.4,143000,72253,86438,655968000,3640
2013,3,Harrison County,MS,five,LO,35,1,1,32,374612,251064,25,1008,2,0.041659918,16.4,143000,72253,86438,643241800,3601
2013,4,Harrison County,MS,five,LO,35,1,1,33,374612,326301.996,25,1008,2,0.042458178,16.4,143000,72253,86438,664682300,3670
2013,5,Harrison County,MS,five,LO,35,1,1,34,374612,279976.998,25,1008,2,0.041648349,16.4,143000,72253,86438,642986900,3600
2013,6,Harrison County,MS,five,LO,35,1,1,35,374612,406160.005,25,1008,2,0.041312849,16.4,143000,72253,86438,639181000,3571
2017,10,Harrison County,MS,nate,H1,12,1,1,1,180563.932,146853.247,65,984,4.357142857,0.010942336,16.8,280,77630,91114,170126800,997
2017,11,Harrison County,MS,nate,H1,12,1,1,2,180563.932,33209.774,65,984,4.357142857,0.010009439,16.8,280,77630,91114,165001900,912
2017,12,Harrison County,MS,nate,H1,12,1,1,3,180563.932,114039.325,65,984,4.357142857,0.009548478,16.8,280,77630,91114,156302800,870
2018,1,Harrison County,MS,nate,H1,12,1,1,4,180563.932,106156.476,65,984,4.357142857,0.009040334,16.5,296,78863,92032,151300300,832
2018,2,Harrison County,MS,nate,H1,12,1,1,5,180563.932,3555.624,65,984,4.357142857,0.009029468,16.5,296,78863,92032,154321600,831
2018,3,Harrison County,MS,nate,H1,12,1,1,6,180563.932,93883.592,65,984,4.357142857,0.008725226,16.5,296,78863,92032,145693600,803
2018,4,Harrison County,MS,nate,H1,12,1,1,7,180563.932,112377.274,65,984,4.357142857,0.008171071,16.5,296,78863,92032,137994100,752
2018,5,Harrison County,MS,nate,H1,12,1,1,8,180563.932,122989.319,65,984,4.357142857,0.008279729,16.5,296,78863,92032,140491100,762
2018,6,Harrison County,MS,nate,H1,12,1,1,9,180563.932,160303.57,65,984,4.357142857,0.008181937,16.5,296,78863,92032,139508000,753
2018,7,Harrison County,MS,nate,H1,12,1,1,10,180563.932,151032.099,65,984,4.357142857,0.008029816,16.5,296,78863,92032,135887500,739
2018,8,Harrison County,MS,nate,H1,12,1,1,11,180563.932,151206.526,65,984,4.357142857,0.006747653,16.5,296,78863,92032,114132100,621
2018,9,Harrison County,MS,nate,H1,12,1,1,12,180563.932,182588.076,65,984,4.357142857,0.006280424,16.5,296,78863,92032,106260300,578
2018,9,Hinds County,MS,gordon,TD,7,1,1,1,354050.104,346096.148,30,1011.5,3,0.001256462,17,283,88705,104261,19308100,131
2018,10,Hinds County,MS,gordon,TD,7,1,1,2,354050.104,303486.234,30,1011.5,3,0.001112592,17,283,88705,104261,17297400,116
2018,11,Hinds County,MS,gordon,TD,7,1,1,3,354050.104,111501.155,30,1011.5,3,0.000987905,17,283,88705,104261,15192700,103
2018,12,Hinds County,MS,gordon,TD,7,1,1,4,354050.104,272515.927,30,1011.5,3,0.000863218,17,283,88705,104261,13610300,90
2019,1,Hinds County,MS,gordon,TD,7,1,1,5,354050.104,268773.23,30,1011.5,3,0.000748123,17,283,88705,104261,12272200,78
2019,2,Hinds County,MS,gordon,TD,7,1,1,6,354050.104,341877.331,30,1011.5,3,0.000738531,17,283,88705,104261,12043600,77
2019,3,Hinds County,MS,gordon,TD,7,1,1,7,354050.104,375133.266,30,1011.5,3,0.000680983,17,283,88705,104261,11005300,71
2010,8,Jackson County,MS,five,LO,42,1,1,1,1215250,1290285,25,1007,9,0.059212001,11.3,125500,49137,57995,534311100,3434
2010,9,Jackson County,MS,five,LO,42,1,1,2,1215250,1146515,25,1007,9,0.057815329,11.3,125500,49137,57995,518455200,3353
2010,10,Jackson County,MS,five,LO,42,1,1,3,1215250,1159711,25,1007,9,0.056746271,11.3,125500,49137,57995,515843200,3291
2010,11,Jackson County,MS,five,LO,42,1,1,4,1215250,965485,25,1007,9,0.058315372,11.3,125500,49137,57995,529758000,3382
2010,12,Jackson County,MS,five,LO,42,1,1,5,1215250,1037364,25,1007,9,0.059677558,11.3,125500,49137,57995,543798600,3461
2011,1,Jackson County,MS,five,LO,42,1,1,6,1215250,1033052.996,25,1007,9,0.059173196,11,129100,50185,59216,551201300,3504
2011,2,Jackson County,MS,five,LO,42,1,1,7,1215250,800717,25,1007,9,0.058632802,11,129100,50185,59216,544935100,3472
2011,3,Jackson County,MS,five,LO,42,1,1,8,1215250,916421.996,25,1007,9,0.060338422,11,129100,50185,59216,561409800,3573
2011,4,Jackson County,MS,five,LO,42,1,1,9,1215250,865607.998,25,1007,9,0.061267225,11,129100,50185,59216,569276900,3628
2011,5,Jackson County,MS,five,LO,42,1,1,10,1215250,766127.995,25,1007,9,0.063428803,11,129100,50185,59216,589415500,3756
2011,6,Jackson County,MS,five,LO,42,1,1,11,1215250,1122761.998,25,1007,9,0.064222507,11,129100,50185,59216,602533600,3803
2011,7,Jackson County,MS,five,LO,42,1,1,12,1215250,1130146.002,25,1007,9,0.063580789,11,129100,50185,59216,598834200,3765
2011,8,Jackson County,MS,five,LO,42,1,1,13,1215250,1164810.001,25,1007,9,0.062533775,11,129100,50185,59216,592919400,3703
2011,9,Jackson County,MS,five,LO,42,1,1,14,1215250,804659,25,1007,9,0.061267225,11,129100,50185,59216,580304500,3628
2011,10,Jackson County,MS,five,LO,42,1,1,15,1215250,803839,25,1007,9,0.060338422,11,129100,50185,59216,578643900,3573
2011,11,Jackson County,MS,five,LO,42,1,1,16,1215250,663639,25,1007,9,0.061469873,11,129100,50185,59216,589572400,3640
2011,12,Jackson County,MS,five,LO,42,1,1,17,1215250,384329.001,25,1007,9,0.061402324,11,129100,50185,59216,591786200,3636
2012,1,Jackson County,MS,five,LO,42,1,1,18,1215250,925870,25,1007,9,0.060457107,11.3,126600,50180,59811,589080400,3616
2012,2,Jackson County,MS,five,LO,42,1,1,19,1215250,786123,25,1007,9,0.059554263,11.3,126600,50180,59811,580426400,3562
2012,3,Jackson County,MS,five,LO,42,1,1,20,1215250,1000675.002,25,1007,9,0.061961846,11.3,126600,50180,59811,606720500,3706
2012,4,Jackson County,MS,five,LO,42,1,1,21,1215250,871584.001,25,1007,9,0.062312952,11.3,126600,50180,59811,609798300,3727
2012,5,Jackson County,MS,five,LO,42,1,1,22,1215250,923336.005,25,1007,9,0.062413268,11.3,126600,50180,59811,610245900,3733
2012,6,Jackson County,MS,five,LO,42,1,1,23,1215250,930506.997,25,1007,9,0.061293073,11.3,126600,50180,59811,602815800,3666
2012,7,Jackson County,MS,five,LO,42,1,1,24,1215250,1138184,25,1007,9,0.06087509,11.3,126600,50180,59811,599392500,3641
2012,8,Jackson County,MS,five,LO,42,1,1,25,1215250,969001.999,25,1007,9,0.058885489,11.3,126600,50180,59811,582087400,3522
2012,9,Jackson County,MS,five,LO,42,1,1,26,1215250,766552,25,1007,9,0.057648259,11.3,126600,50180,59811,567118300,3448
2012,10,Jackson County,MS,five,LO,42,1,1,27,1215250,814943,25,1007,9,0.055909448,11.3,126600,50180,59811,550874200,3344
2012,11,Jackson County,MS,five,LO,42,1,1,28,1215250,918931.999,25,1007,9,0.055575061,11.3,126600,50180,59811,545133300,3324
2012,12,Jackson County,MS,five,LO,42,1,1,29,1215250,810529,25,1007,9,0.053769374,11.3,126600,50180,59811,529145100,3216
2013,1,Jackson County,MS,five,LO,42,1,1,30,1215250,798530,25,1007,9,0.051795408,11.8,123300,50007,60237,512943400,3120
2013,2,Jackson County,MS,five,LO,42,1,1,31,1215250,716338,25,1007,9,0.050351113,11.8,123300,50007,60237,496994400,3033
2013,3,Jackson County,MS,five,LO,42,1,1,32,1215250,884417,25,1007,9,0.050965354,11.8,123300,50007,60237,505966400,3070
2013,4,Jackson County,MS,five,LO,42,1,1,33,1215250,843503.999,25,1007,9,0.049321845,11.8,123300,50007,60237,489759100,2971
2013,5,Jackson County,MS,five,LO,42,1,1,34,1215250,838833,25,1007,9,0.04817637,11.8,123300,50007,60237,480877600,2902
2013,6,Jackson County,MS,five,LO,42,1,1,35,1215250,1143286,25,1007,9,0.047396119,11.8,123300,50007,60237,474095200,2855
2013,7,Jackson County,MS,five,LO,42,1,1,36,1215250,1084297.004,25,1007,9,0.047064097,11.8,123300,50007,60237,469358100,2835
2013,8,Jackson County,MS,five,LO,42,1,1,37,1215250,1001977.003,25,1007,9,0.045171572,11.8,123300,50007,60237,451884900,2721
2013,9,Jackson County,MS,five,LO,42,1,1,38,1215250,588094,25,1007,9,0.043810283,11.8,123300,50007,60237,433822100,2639
2013,10,Jackson County,MS,five,LO,42,1,1,39,1215250,668768,25,1007,9,0.042432392,11.8,123300,50007,60237,425363700,2556
2013,11,Jackson County,MS,five,LO,42,1,1,40,1215250,901251,25,1007,9,0.042233179,11.8,123300,50007,60237,423459100,2544
2013,12,Jackson County,MS,five,LO,42,1,1,41,1215250,935178,25,1007,9,0.041834753,11.8,123300,50007,60237,423218000,2520
2014,1,Jackson County,MS,five,LO,42,1,1,42,1215250,1231505.999,25,1007,9,0.041204307,11.1,120500,50388,60649,420151800,2499
2017,10,Jackson County,MS,nate,TS,2,1,1,1,917651.668,968008.75,60,990,0.857142857,0.013635111,11,230,50994,61679,140926900,841
2017,11,Jackson County,MS,nate,TS,2,1,1,2,917651.668,1018213.798,60,990,0.857142857,0.013489194,11,230,50994,61679,139268900,832
2018,9,Jackson County,MS,gordon,TS,2,1,1,1,1025866.005,1089293,60,996,4,0.008076607,11.8,209,51429,62031,81847900,501
2018,10,Jackson County,MS,gordon,TS,2,1,1,2,1025866.005,1089191.004,60,996,4,0.007383405,11.8,209,51429,62031,75468100,458
2018,9,Jones County,MS,gordon,TD,11,1,1,1,91655,108603,45,1005,1,0.000241529,16.6,32,24774,28982,911000,7
2018,10,Jones County,MS,gordon,TD,11,1,1,2,91655,54393,45,1005,1,0.000241529,16.6,32,24774,28982,928000,7
2018,11,Jones County,MS,gordon,TD,11,1,1,3,91655,57321,45,1005,1,0.000207025,16.6,32,24774,28982,866000,6
2018,12,Jones County,MS,gordon,TD,11,1,1,4,91655,28522,45,1005,1,0.000207025,16.6,32,24774,28982,866000,6
2019,1,Jones County,MS,gordon,TD,11,1,1,5,91655,80696,45,1005,1,0.000207025,16.6,32,24774,28982,866000,6
2019,2,Jones County,MS,gordon,TD,11,1,1,6,91655,57108,45,1005,1,0.000207025,16.6,32,24774,28982,866000,6
2019,3,Jones County,MS,gordon,TD,11,1,1,7,91655,70477,45,1005,1,0.000207025,16.6,32,24774,28982,866000,6
2019,4,Jones County,MS,gordon,TD,11,1,1,8,91655,84869,45,1005,1,0.000207025,16.6,32,24774,28982,866000,6
2019,5,Jones County,MS,gordon,TD,11,1,1,9,91655,85439,45,1005,1,0.000207025,16.6,32,24774,28982,866000,6
2019,6,Jones County,MS,gordon,TD,11,1,1,10,91655,28636,45,1005,1,0.000172521,16.6,32,24774,28982,616000,5
2019,7,Jones County,MS,gordon,TD,11,1,1,11,91655,117488,45,1005,1,0.000138017,16.6,32,24774,28982,466000,4
2019,10,Lawrence County,MS,olga,EX,3,1,1,1,45555,45817,45,993,0.952941176,0.000163452,15.2,20,4793,6118,110000,1
2019,11,Lawrence County,MS,olga,EX,3,1,1,2,45555,44362,45,993,0.952941176,0.000163452,15.2,20,4793,6118,110000,1
2019,12,Lawrence County,MS,olga,EX,3,1,1,3,45555,46811,45,993,0.952941176,0.000163452,15.2,20,4793,6118,110000,1
2017,9,Leflore County,MS,harvey,TD,2,1,1,1,526.085,3487.969,30,1000,1.2,0.002282063,36,3,10477,13146,3307300,30
2017,10,Leflore County,MS,harvey,TD,2,1,1,2,526.085,876.907,30,1000,1.2,0.002510269,36,3,10477,13146,3632300,33
2011,9,Perry County,MS,lee,EX,2,1,1,1,36734,36940,40,995,0.857142857,0.007462687,15.1,82200,4709,5494,3323000,41
2011,10,Perry County,MS,lee,EX,2,1,1,2,36734,38777,40,995,0.857142857,0.007098653,15.1,82200,4709,5494,3222900,39
2018,9,Perry County,MS,gordon,TD,8,1,1,1,31344.192,18332.127,45,1005,1,0.000533808,13.6,16,4563,5620,556500,3
2018,10,Perry County,MS,gordon,TD,8,1,1,2,31344.192,26696.34,45,1005,1,0.000533808,13.6,16,4563,5620,556500,3
2018,11,Perry County,MS,gordon,TD,8,1,1,3,31344.192,29913.345,45,1005,1,0.000355872,13.6,16,4563,5620,450000,2
2018,12,Perry County,MS,gordon,TD,8,1,1,4,31344.192,30460.716,45,1005,1,0.000355872,13.6,16,4563,5620,450000,2
2019,1,Perry County,MS,gordon,TD,8,1,1,5,31344.192,29750.094,45,1005,1,0.000355872,13.6,16,4563,5620,450000,2
2019,2,Perry County,MS,gordon,TD,8,1,1,6,31344.192,27109.269,45,1005,1,0.000177936,13.6,16,4563,5620,200000,1
2019,3,Perry County,MS,gordon,TD,8,1,1,7,31344.192,12810.402,45,1005,1,0.000177936,13.6,16,4563,5620,200000,1
2019,4,Perry County,MS,gordon,TD,8,1,1,8,31344.192,37250.037,45,1005,1,0.000177936,13.6,16,4563,5620,200000,1
2010,8,Walthall County,MS,five,LO,2,1,1,1,42.73,49.641,25,1009,1.5,0.001839536,16.2,83800,5476,7067,1167000,13
2010,9,Walthall County,MS,five,LO,2,1,1,2,42.73,46.555,25,1009,1.5,0.002122541,16.2,83800,5476,7067,1362800,15
2017,8,Washington County,MS,harvey,TD,2,1,1,1,22158,40902,25,1001,2.4,0.005875006,28.4,0,18249,21617,12746100,127
2017,9,Washington County,MS,harvey,TD,2,1,1,2,22158,201979,25,1001,2.4,0.005319887,28.4,0,18249,21617,11495200,115
2018,9,Washington County,MS,gordon,TD,10,1,1,1,58594,84755,20,1014,2,0.002454727,28.1,5,18299,21591,6325300,53
2018,10,Washington County,MS,gordon,TD,10,1,1,2,58594,40307,20,1014,2,0.002269464,28.1,5,18299,21591,6114300,49
2018,11,Washington County,MS,gordon,TD,10,1,1,3,58594,-1640,20,1014,2,0.002130517,28.1,5,18299,21591,5873400,46
2018,12,Washington County,MS,gordon,TD,10,1,1,4,58594,-1459,20,1014,2,0.002176833,28.1,5,18299,21591,6083100,47
2019,1,Washington County,MS,gordon,TD,10,1,1,5,58594,24954,20,1014,2,0.002084202,28.1,5,18299,21591,6151400,45
2019,2,Washington County,MS,gordon,TD,10,1,1,6,58594,5343,20,1014,2,0.001667361,28.1,5,18299,21591,4847700,36
2019,3,Washington County,MS,gordon,TD,10,1,1,7,58594,42784,20,1014,2,0.001621046,28.1,5,18299,21591,4893700,35
2019,4,Washington County,MS,gordon,TD,10,1,1,8,58594,-1113,20,1014,2,0.001435783,28.1,5,18299,21591,4559700,31
2019,5,Washington County,MS,gordon,TD,10,1,1,9,58594,-805,20,1014,2,0.000833681,28.1,5,18299,21591,2192500,18
2019,6,Washington County,MS,gordon,TD,10,1,1,10,58594,125784,20,1014,2,0.000694734,28.1,5,18299,21591,2042500,15
2018,9,Yazoo County,MS,gordon,TD,2,1,1,1,13971,13367,25,1013,1.5,0.000394477,26.3,41,8689,10140,233500,4
2018,10,Yazoo County,MS,gordon,TD,2,1,1,2,13971,14178,25,1013,1.5,0.000295858,26.3,41,8689,10140,203500,3
2018,10,Alamance County,NC,michael,EX,4,1,1,1,3450.557,3735.698,50,989,0.545454545,0.000215057,12.7,206,64059,69749,3002000,15
2018,11,Alamance County,NC,michael,EX,4,1,1,2,3450.557,2945.541,50,989,0.545454545,0.00020072,12.7,206,64059,69749,2802000,14
2018,12,Alamance County,NC,michael,EX,4,1,1,3,3450.557,3110.437,50,989,0.545454545,0.000186383,12.7,206,64059,69749,2602000,13
2019,1,Alamance County,NC,michael,EX,4,1,1,4,3450.557,4336.996,50,989,0.545454545,0.000172045,12.7,206,64059,69749,2502000,12
2015,5,Bertie County,NC,ana,TD,2,1,1,1,1569.797,2168.992,30,1012,1.2,0.003788267,14.1,9,7408,9767,5564800,37
2015,6,Bertie County,NC,ana,TD,2,1,1,2,1569.797,2021.749,30,1012,1.2,0.003890652,14.1,9,7408,9767,5863700,38
2015,5,Bladen County,NC,ana,TD,2,1,1,1,1622.914,2250.058,30,1009,5,0.001077281,22.8,113,14401,17637,3335400,19
2015,6,Bladen County,NC,ana,TD,2,1,1,2,1622.914,2095.186,30,1009,5,0.001020582,22.8,113,14401,17637,3085400,18
2012,5,Brunswick County,NC,beryl,LO,2,1,1,1,719750.71,1366652.338,40,998,2,0.064427071,11.9,187000,47181,77514,980010800,4994
2012,6,Brunswick County,NC,beryl,LO,2,1,1,2,719750.71,1322373.881,40,998,2,0.065291431,11.9,187000,47181,77514,996856400,5061
2016,9,Brunswick County,NC,hermine,TS,11,1,1,1,1429801.564,1377231.409,55,992,0.857142857,0.030136919,11.3,404,50562,81727,500544700,2463
2016,10,Brunswick County,NC,hermine,TS,11,1,1,2,1429801.564,1388416.89,55,992,0.857142857,0.028546258,11.3,404,50562,81727,475802100,2333
2016,11,Brunswick County,NC,hermine,TS,11,1,1,3,1429801.564,1346308.954,55,992,0.857142857,0.027628568,11.3,404,50562,81727,460996500,2258
2016,12,Brunswick County,NC,hermine,TS,11,1,1,4,1429801.564,1416974.06,55,992,0.857142857,0.026490633,11.3,404,50562,81727,444208800,2165
2017,1,Brunswick County,NC,hermine,TS,11,1,1,5,1429801.564,1417336.29,55,992,0.857142857,0.02471016,10.2,512,53104,84702,429580700,2093
2017,2,Brunswick County,NC,hermine,TS,11,1,1,6,1429801.564,1242137.085,55,992,0.857142857,0.024049019,10.2,512,53104,84702,420083000,2037
2017,3,Brunswick County,NC,hermine,TS,11,1,1,7,1429801.564,1015223.322,55,992,0.857142857,0.021723218,10.2,512,53104,84702,388366200,1840
2017,4,Brunswick County,NC,hermine,TS,11,1,1,8,1429801.564,877109.34,55,992,0.857142857,0.020755118,10.2,512,53104,84702,372849800,1758
2017,5,Brunswick County,NC,hermine,TS,11,1,1,9,1429801.564,1401151.272,55,992,0.857142857,0.020188425,10.2,512,53104,84702,363141600,1710
2017,6,Brunswick County,NC,hermine,TS,11,1,1,10,1429801.564,1362476.439,55,992,0.857142857,0.020223844,10.2,512,53104,84702,362330100,1713
2017,7,Brunswick County,NC,hermine,TS,11,1,1,11,1429801.564,1431942.745,55,992,0.857142857,0.02002314,10.2,512,53104,84702,358588000,1696
2018,9,Brunswick County,NC,florence,H1,2,1,1,1,1426620.317,930488.579,65,969,6,0.00916429,9,560,54226,86968,167869000,797
2018,10,Brunswick County,NC,florence,H1,2,1,1,2,1426620.317,1429495.454,65,969,6,0.008393892,9,560,54226,86968,154105800,730
2011,8,Carteret County,NC,irene,H1,3,1,1,1,-8.203,-9.324,75,951.5,9,0.089643222,8.9,208200,28692,47901,738785200,4294
2011,9,Carteret County,NC,irene,H1,3,1,1,2,-8.203,-9.34,75,951.5,9,0.088014864,8.9,208200,28692,47901,711589400,4216
2011,10,Carteret County,NC,irene,H1,3,1,1,3,-8.203,-6.094,75,951.5,9,0.083255047,8.9,208200,28692,47901,683863400,3988
2012,5,Carteret County,NC,beryl,LO,2,1,1,1,-8.396,-13.001,45,995,6,0.080543325,10.2,207600,28235,48148,667707700,3878
2012,6,Carteret County,NC,beryl,LO,2,1,1,2,-8.396,-6.768,45,995,6,0.082869486,10.2,207600,28235,48148,688335000,3990
2018,10,Chatham County,NC,michael,EX,4,1,1,1,3315.988,3602.743,50,989,0.545454545,0.000253526,8.5,484,28527,31555,1530000,8
2018,11,Chatham County,NC,michael,EX,4,1,1,2,3315.988,2986.218,50,989,0.545454545,0.000190144,8.5,484,28527,31555,1500000,6
2018,12,Chatham County,NC,michael,EX,4,1,1,3,3315.988,2853.792,50,989,0.545454545,0.000190144,8.5,484,28527,31555,1500000,6
2019,1,Chatham County,NC,michael,EX,4,1,1,4,3315.988,4332.996,50,989,0.545454545,0.000158453,8.5,484,28527,31555,1250000,5
2015,5,Columbus County,NC,ana,TD,2,1,1,1,38495.844,31831.43,30,1006,6,0.002276937,17.6,44,22006,25912,8398500,59
2015,6,Columbus County,NC,ana,TD,2,1,1,2,38495.844,42568.05,30,1006,6,0.002238345,17.6,44,22006,25912,8405100,58
2016,9,Columbus County,NC,hermine,TS,14,1,1,1,44858.016,39961.293,55,992,0.857142857,0.001735107,17.4,46,22108,25935,7057800,45
2016,10,Columbus County,NC,hermine,TS,14,1,1,2,44858.016,41562.427,55,992,0.857142857,0.001657991,17.4,46,22108,25935,6588000,43
